Timestamp,Value
0.7180569171905518,-61.5234375
2.203688144683838,-61.5234375
3.6444573402404785,-61.5234375
5.115987539291382,-61.5234375
6.5681657791137695,-61.5234375
8.275559425354004,-61.69921875
9.74064302444458,-62.05078125
11.200176239013672,-61.5234375
12.645426511764526,-61.435546875
14.111120700836182,-61.34765625
15.58170223236084,-61.435546875
17.038071393966675,-62.138671875
18.470097064971924,-62.138671875
19.91615867614746,-62.314453125
21.342950344085693,-62.314453125
22.76207661628723,-61.34765625
24.194427728652954,-61.259765625
25.63110375404358,-61.435546875
27.05414843559265,-61.5234375
28.53806972503662,-61.171875
29.974833965301514,-61.171875
31.409250736236572,-51.064453125
32.88282895088196,-50.9765625
34.30165433883667,-51.943359375
35.71901535987854,-51.943359375
37.15771245956421,-52.03125
38.60544800758362,-52.03125
40.03095030784607,-55.283203125
41.45540809631348,-55.283203125
42.9137122631073,-55.283203125
