Timestamp,Value
0.9000768661499023,24.609375
2.376495838165283,24.609375
3.8332691192626953,24.609375
5.293386459350586,24.609375
6.7421276569366455,24.697265625
8.460164785385132,24.697265625
9.925469875335693,24.43359375
11.377254009246826,24.2578125
12.836924076080322,24.345703125
14.299610614776611,24.2578125
15.773723840713501,24.873046875
17.217904806137085,24.873046875
18.64612650871277,24.9609375
20.083523750305176,24.609375
21.51608180999756,25.048828125
22.95196032524109,25.13671875
24.370914697647095,24.2578125
25.80416226387024,25.048828125
27.250120162963867,24.9609375
28.711230278015137,24.9609375
30.154062032699585,24.697265625
31.60473942756653,25.048828125
33.058050870895386,25.048828125
34.47365140914917,25.13671875
35.90294885635376,25.048828125
37.332212924957275,25.13671875
38.779749631881714,25.13671875
40.21170496940613,25.048828125
41.64344668388367,24.9609375
43.083773612976074,25.048828125
