Timestamp,Value
0.46008944511413574,70.224609375
1.9168188571929932,70.224609375
3.3886091709136963,70.224609375
4.8507912158966064,70.224609375
6.303000450134277,70.224609375
7.937889337539673,70.224609375
9.442471742630005,70.13671875
10.926668405532837,69.9609375
12.38320779800415,69.9609375
13.850756883621216,69.345703125
15.297804355621338,70.048828125
16.762550115585327,70.13671875
18.21757984161377,70.048828125
19.62549352645874,70.048828125
21.075843811035156,70.048828125
22.500067472457886,69.873046875
23.931039094924927,69.169921875
25.361469507217407,69.2578125
26.784974575042725,69.169921875
28.282379388809204,69.43359375
29.69823431968689,69.78515625
31.14484214782715,69.9609375
32.62209606170654,69.9609375
34.02824592590332,69.9609375
35.45712614059448,69.9609375
36.899391412734985,69.697265625
38.32500743865967,69.873046875
39.75382852554321,69.9609375
41.19463872909546,69.873046875
42.62712478637695,69.9609375
